bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction2_ColumnAggrInfo_Cache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,Capacity,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,OBPERF_***,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction3_ColumnAggrInfo_Cache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,Capacity,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,OBPERF_***,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction4_ColumnAggrInfo_Cache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,AvgRequest_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,Capacity,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,OBPERF_***,1433600,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,Total_requests,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,applyTransaction5_ColumnAggrInfo_Cache,obis1,Utilization_ratio_as_percent,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,loadNewBaseRP_ColumnAggrInfo_Cache,obis1,AvgHit_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,loadNewBaseRP_ColumnAggrInfo_Cache,obis1,AvgMiss_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,loadNewBaseRP_ColumnAggrInfo_Cache,obis1,AvgNew_per_sec,0,2016-06-28 08:37:06
bimanaged01-bd,Oracle_BI_Generic_Cache,loadNewBaseRP_ColumnAggrInfo_Cache,obis1,AvgReplace_per_sec,0,2016-06-28 08:37:06
